,DateTime,Open,Close,Volume
256,2023-05-04 11:20:00-04:00,405.52,405.36,676359
257,2023-05-04 11:25:00-04:00,405.36,405.24,623384
258,2023-05-04 11:30:00-04:00,405.24,405.05,789252
259,2023-05-04 11:35:00-04:00,405.06,405.13,559801
260,2023-05-04 11:40:00-04:00,405.13,404.84,399340
261,2023-05-04 11:45:00-04:00,404.84,404.56,395483
262,2023-05-04 11:50:00-04:00,404.57,404.38,949744
263,2023-05-04 11:55:00-04:00,404.38,404.36,657294
264,2023-05-04 12:00:00-04:00,404.34,404.19,500398
265,2023-05-04 12:05:00-04:00,404.2,404.1,816398
266,2023-05-04 12:10:00-04:00,404.1,404.13,500988
267,2023-05-04 12:15:00-04:00,404.13,404.63,824422
268,2023-05-04 12:20:00-04:00,404.63,405.28,638650
269,2023-05-04 12:25:00-04:00,405.29,405.43,551022
270,2023-05-04 12:30:00-04:00,405.43,405.03,690936
271,2023-05-04 12:35:00-04:00,405.03,405.22,291601
272,2023-05-04 12:40:00-04:00,405.21,404.89,436020
273,2023-05-04 12:45:00-04:00,404.9,405.16,422795
274,2023-05-04 12:50:00-04:00,405.15,405.02,329874
275,2023-05-04 12:55:00-04:00,405.02,405.82,828819
276,2023-05-04 13:00:00-04:00,405.84,405.71,711473
277,2023-05-04 13:05:00-04:00,405.74,406.17,727042
278,2023-05-04 13:10:00-04:00,406.17,406.11,511778
279,2023-05-04 13:15:00-04:00,406.09,406.45,783158
280,2023-05-04 13:20:00-04:00,406.48,407.0,975942
281,2023-05-04 13:25:00-04:00,407.0,406.53,1111700
282,2023-05-04 13:30:00-04:00,406.53,406.96,636202
283,2023-05-04 13:35:00-04:00,406.96,406.56,417105
284,2023-05-04 13:40:00-04:00,406.55,406.23,756277
285,2023-05-04 13:45:00-04:00,406.25,406.0,561233
286,2023-05-04 13:50:00-04:00,406.0,405.98,736031
287,2023-05-04 13:55:00-04:00,406.0,406.13,456495
288,2023-05-04 14:00:00-04:00,406.15,405.8,464656
289,2023-05-04 14:05:00-04:00,405.78,405.97,394888
290,2023-05-04 14:10:00-04:00,405.98,406.03,421694
291,2023-05-04 14:15:00-04:00,406.02,406.02,542924
292,2023-05-04 14:20:00-04:00,406.02,405.59,584002
293,2023-05-04 14:25:00-04:00,405.59,405.16,474986
294,2023-05-04 14:30:00-04:00,405.16,405.12,902265
295,2023-05-04 14:35:00-04:00,405.12,404.98,902452
296,2023-05-04 14:40:00-04:00,404.94,404.96,406596
297,2023-05-04 14:45:00-04:00,404.94,404.79,449597
298,2023-05-04 14:50:00-04:00,404.78,405.0,488196
299,2023-05-04 14:55:00-04:00,404.99,405.25,389976
300,2023-05-04 15:00:00-04:00,405.24,405.69,556917
301,2023-05-04 15:05:00-04:00,405.69,405.79,773338
302,2023-05-04 15:10:00-04:00,405.81,405.11,799874
303,2023-05-04 15:15:00-04:00,405.11,404.79,1067973
304,2023-05-04 15:20:00-04:00,404.78,405.01,737889
305,2023-05-04 15:25:00-04:00,405.03,405.3,675583
306,2023-05-04 15:30:00-04:00,405.3,405.78,785025
307,2023-05-04 15:35:00-04:00,405.8,405.89,1314885
308,2023-05-04 15:40:00-04:00,405.89,405.18,1241686
309,2023-05-04 15:45:00-04:00,405.17,405.52,1386230
310,2023-05-04 15:50:00-04:00,405.51,405.11,1315101
311,2023-05-04 15:55:00-04:00,405.11,405.17,2996655
312,2023-05-05 09:30:00-04:00,408.91,409.42,2361299
313,2023-05-05 09:35:00-04:00,409.45,409.59,891120
314,2023-05-05 09:40:00-04:00,409.59,410.2,1851860
315,2023-05-05 09:45:00-04:00,410.2,410.25,1142563
316,2023-05-05 09:50:00-04:00,410.25,409.84,943148
317,2023-05-05 09:55:00-04:00,409.84,410.12,950226
318,2023-05-05 10:00:00-04:00,410.12,410.39,1064177
319,2023-05-05 10:05:00-04:00,410.4,410.91,1187173
320,2023-05-05 10:10:00-04:00,410.91,410.86,892385
321,2023-05-05 10:15:00-04:00,410.86,410.95,989991
322,2023-05-05 10:20:00-04:00,410.96,410.68,1102659
323,2023-05-05 10:25:00-04:00,410.69,410.79,909652
324,2023-05-05 10:30:00-04:00,410.8,411.03,1202260
325,2023-05-05 10:35:00-04:00,411.04,411.43,687130
326,2023-05-05 10:40:00-04:00,411.42,411.35,873741
327,2023-05-05 10:45:00-04:00,411.35,411.16,445134
328,2023-05-05 10:50:00-04:00,411.16,411.23,353932
329,2023-05-05 10:55:00-04:00,411.23,411.06,741549
330,2023-05-05 11:00:00-04:00,411.07,411.34,470617
331,2023-05-05 11:05:00-04:00,411.36,410.86,677709
332,2023-05-05 11:10:00-04:00,410.86,411.18,688731
333,2023-05-05 11:15:00-04:00,411.19,410.81,564191
334,2023-05-05 11:20:00-04:00,410.8,411.02,391063
335,2023-05-05 11:25:00-04:00,411.02,411.3,558716
336,2023-05-05 11:30:00-04:00,411.32,411.24,349329
337,2023-05-05 11:35:00-04:00,411.22,411.08,360178
338,2023-05-05 11:40:00-04:00,411.07,410.85,391604
339,2023-05-05 11:45:00-04:00,410.86,411.04,387321
340,2023-05-05 11:50:00-04:00,411.03,410.96,428922
341,2023-05-05 11:55:00-04:00,410.96,411.01,438019
342,2023-05-05 12:00:00-04:00,411.02,410.72,374467
343,2023-05-05 12:05:00-04:00,410.72,410.76,531451
344,2023-05-05 12:10:00-04:00,410.75,410.66,269933
345,2023-05-05 12:15:00-04:00,410.66,410.62,417212
346,2023-05-05 12:20:00-04:00,410.62,411.09,356763
347,2023-05-05 12:25:00-04:00,411.09,410.79,374541
348,2023-05-05 12:30:00-04:00,410.79,410.88,449705
349,2023-05-05 12:35:00-04:00,410.89,410.75,216919
350,2023-05-05 12:40:00-04:00,410.74,410.62,291632
351,2023-05-05 12:45:00-04:00,410.63,410.38,517373
352,2023-05-05 12:50:00-04:00,410.39,410.73,369300
353,2023-05-05 12:55:00-04:00,410.74,411.09,368587
354,2023-05-05 13:00:00-04:00,411.09,411.17,340462
355,2023-05-05 13:05:00-04:00,411.17,411.18,328176
356,2023-05-05 13:10:00-04:00,411.19,411.25,329278
357,2023-05-05 13:15:00-04:00,411.23,411.24,444140
358,2023-05-05 13:20:00-04:00,411.23,411.34,215794
359,2023-05-05 13:25:00-04:00,411.33,411.48,397566
360,2023-05-05 13:30:00-04:00,411.49,411.64,450538
361,2023-05-05 13:35:00-04:00,411.65,411.68,388691
362,2023-05-05 13:40:00-04:00,411.69,411.88,341981
363,2023-05-05 13:45:00-04:00,411.88,411.86,311498
364,2023-05-05 13:50:00-04:00,411.87,411.81,386331
365,2023-05-05 13:55:00-04:00,411.81,411.86,447021
366,2023-05-05 14:00:00-04:00,411.86,412.07,640118
367,2023-05-05 14:05:00-04:00,412.07,412.08,405629
368,2023-05-05 14:10:00-04:00,412.08,411.94,327260
369,2023-05-05 14:15:00-04:00,411.95,411.86,510699
370,2023-05-05 14:20:00-04:00,411.86,412.07,328429
371,2023-05-05 14:25:00-04:00,412.06,412.48,815965
372,2023-05-05 14:30:00-04:00,412.48,412.6,603126
373,2023-05-05 14:35:00-04:00,412.6,412.68,589701
374,2023-05-05 14:40:00-04:00,412.69,412.93,538864
375,2023-05-05 14:45:00-04:00,412.93,413.13,599521
376,2023-05-05 14:50:00-04:00,413.14,413.41,728005
377,2023-05-05 14:55:00-04:00,413.41,413.26,1333459
378,2023-05-05 15:00:00-04:00,413.26,413.38,729265
379,2023-05-05 15:05:00-04:00,413.38,413.48,583803
380,2023-05-05 15:10:00-04:00,413.47,413.16,600899
381,2023-05-05 15:15:00-04:00,413.16,412.98,686402
382,2023-05-05 15:20:00-04:00,412.99,413.07,762618
383,2023-05-05 15:25:00-04:00,413.08,413.09,632275
384,2023-05-05 15:30:00-04:00,413.1,413.03,759092
385,2023-05-05 15:35:00-04:00,413.03,412.86,869480
386,2023-05-05 15:40:00-04:00,412.87,412.91,1243163
387,2023-05-05 15:45:00-04:00,412.89,412.78,1540572
388,2023-05-05 15:50:00-04:00,412.78,412.51,3292855
389,2023-05-05 15:55:00-04:00,412.52,412.61,6367525
390,2023-05-08 09:30:00-04:00,412.96,412.53,1253546
391,2023-05-08 09:35:00-04:00,412.53,412.84,656855
392,2023-05-08 09:40:00-04:00,412.85,412.55,547240
393,2023-05-08 09:45:00-04:00,412.56,412.16,1130198
394,2023-05-08 09:50:00-04:00,412.16,411.96,921233
395,2023-05-08 09:55:00-04:00,411.96,412.17,521153
396,2023-05-08 10:00:00-04:00,412.23,412.5,491035
397,2023-05-08 10:05:00-04:00,412.5,412.04,593694
398,2023-05-08 10:10:00-04:00,412.05,411.94,617492
399,2023-05-08 10:15:00-04:00,411.95,412.1,614595
400,2023-05-08 10:20:00-04:00,412.11,411.97,483509
401,2023-05-08 10:25:00-04:00,411.98,411.84,499908
402,2023-05-08 10:30:00-04:00,411.85,411.83,513492
403,2023-05-08 10:35:00-04:00,411.83,411.95,661108
404,2023-05-08 10:40:00-04:00,411.96,412.25,592985
405,2023-05-08 10:45:00-04:00,412.25,412.46,467469
406,2023-05-08 10:50:00-04:00,412.46,412.51,409389
407,2023-05-08 10:55:00-04:00,412.51,412.39,420094
408,2023-05-08 11:00:00-04:00,412.4,412.61,335769
409,2023-05-08 11:05:00-04:00,412.61,412.77,386762
410,2023-05-08 11:10:00-04:00,412.76,412.53,460446
411,2023-05-08 11:15:00-04:00,412.53,412.56,311893
412,2023-05-08 11:20:00-04:00,412.55,412.34,437985
413,2023-05-08 11:25:00-04:00,412.34,412.12,385546
414,2023-05-08 11:30:00-04:00,412.12,412.18,430560
415,2023-05-08 11:35:00-04:00,412.18,412.12,265082
416,2023-05-08 11:40:00-04:00,412.12,412.35,297436
417,2023-05-08 11:45:00-04:00,412.35,412.5,381340
418,2023-05-08 11:50:00-04:00,412.49,412.7,226650
419,2023-05-08 11:55:00-04:00,412.71,412.64,190534
420,2023-05-08 12:00:00-04:00,412.65,412.46,343836
421,2023-05-08 12:05:00-04:00,412.46,412.51,258257
422,2023-05-08 12:10:00-04:00,412.52,412.21,322739
423,2023-05-08 12:15:00-04:00,412.21,412.44,404656
424,2023-05-08 12:20:00-04:00,412.43,412.35,180123
425,2023-05-08 12:25:00-04:00,412.36,412.36,202006
426,2023-05-08 12:30:00-04:00,412.37,412.24,273216
427,2023-05-08 12:35:00-04:00,412.25,412.35,213362
428,2023-05-08 12:40:00-04:00,412.35,412.23,425981
429,2023-05-08 12:45:00-04:00,412.23,412.1,277699
430,2023-05-08 12:50:00-04:00,412.1,412.23,308298
431,2023-05-08 12:55:00-04:00,412.22,412.27,431011
432,2023-05-08 13:00:00-04:00,412.28,412.21,284535
433,2023-05-08 13:05:00-04:00,412.2,412.29,265723
434,2023-05-08 13:10:00-04:00,412.29,412.46,257113
435,2023-05-08 13:15:00-04:00,412.46,412.48,390929
436,2023-05-08 13:20:00-04:00,412.48,412.42,497578
437,2023-05-08 13:25:00-04:00,412.42,412.43,181305
438,2023-05-08 13:30:00-04:00,412.47,412.68,333352
439,2023-05-08 13:35:00-04:00,412.68,412.75,298962
440,2023-05-08 13:40:00-04:00,412.74,412.72,416043
441,2023-05-08 13:45:00-04:00,412.72,412.84,533153
442,2023-05-08 13:50:00-04:00,412.82,412.75,280301
443,2023-05-08 13:55:00-04:00,412.75,412.76,226576
444,2023-05-08 14:00:00-04:00,412.77,412.6,633950
445,2023-05-08 14:05:00-04:00,412.59,411.71,1686366
446,2023-05-08 14:10:00-04:00,411.7,412.06,683953
447,2023-05-08 14:15:00-04:00,412.06,412.39,603501
448,2023-05-08 14:20:00-04:00,412.39,412.83,747160
449,2023-05-08 14:25:00-04:00,412.82,412.79,388723
450,2023-05-08 14:30:00-04:00,412.8,412.91,616322
451,2023-05-08 14:35:00-04:00,412.91,412.87,460088
452,2023-05-08 14:40:00-04:00,412.87,412.95,393533
453,2023-05-08 14:45:00-04:00,412.97,413.12,355720
454,2023-05-08 14:50:00-04:00,413.11,413.02,374949
455,2023-05-08 14:55:00-04:00,413.02,413.12,360955
456,2023-05-08 15:00:00-04:00,413.13,413.01,424558
457,2023-05-08 15:05:00-04:00,413.01,412.95,352787
458,2023-05-08 15:10:00-04:00,412.95,412.74,442295
459,2023-05-08 15:15:00-04:00,412.73,412.82,729304
460,2023-05-08 15:20:00-04:00,412.82,412.72,302015
461,2023-05-08 15:25:00-04:00,412.72,412.57,362299
